Zipcode,City,County,Region,Latitude,Longitude
92347,Hinkley,San Bernardino,Inland Empire,35.084076,-117.30789
92350,Loma Linda,San Bernardino,Inland Empire,34.052325,-117.261598
92352,Lake Arrowhead,San Bernardino,Inland Empire,34.26813,-117.189867
92354,Loma Linda,San Bernardino,Inland Empire,34.053138,-117.251523
92356,Lucerne Valley,San Bernardino,Inland Empire,34.524556,-116.888246
92357,Loma Linda,San Bernardino,Inland Empire,34.0484,-117.2603
92358,Lytle Creek,San Bernardino,Inland Empire,34.268318,-117.540695
92359,Mentone,San Bernardino,Inland Empire,34.113218,-117.072704
92363,Needles,San Bernardino,Inland Empire,34.655207,-114.643712
92364,Nipton,San Bernardino,Inland Empire,35.340324,-115.437548
92365,Newberry Springs,San Bernardino,Inland Empire,34.879976,-116.67628
92366,Mountain Pass,San Bernardino,Inland Empire,35.4719,-115.5744
92368,Oro Grande,San Bernardino,Inland Empire,34.660712,-117.286965
92369,Patton,San Bernardino,Inland Empire,34.1355,-117.2234
92371,Phelan,San Bernardino,Inland Empire,34.43494,-117.549398
92372,Pinon Hills,San Bernardino,Inland Empire,34.446327,-117.619878
92373,Redlands,San Bernardino,Inland Empire,33.999085,-117.148994
92374,Redlands,San Bernardino,Inland Empire,34.06826,-117.172503
92375,Redlands,San Bernardino,Inland Empire,34.0618,-117.1819
92376,Rialto,San Bernardino,Inland Empire,34.103086,-117.387353
92377,Rialto,San Bernardino,Inland Empire,34.160757,-117.392737
92378,Rimforest,San Bernardino,Inland Empire,34.2338,-117.2323
92382,Running Springs,San Bernardino,Inland Empire,34.198716,-117.132618
92384,Shoshone,Inyo,Central Sierra,36.191805,-116.414864
92385,Skyforest,San Bernardino,Inland Empire,34.211236,-117.124233
92386,Sugarloaf,San Bernardino,Inland Empire,34.243014,-116.831303
92389,Tecopa,Inyo,Central Sierra,35.923703,-115.870235
92391,Twin Peaks,San Bernardino,Inland Empire,34.2422,-117.2312
92392,Victorville,San Bernardino,Inland Empire,34.477937,-117.403567
92393,Victorville,San Bernardino,Inland Empire,34.5362,-117.2905
92394,Victorville,San Bernardino,Inland Empire,34.570981,-117.31612
92395,Victorville,San Bernardino,Inland Empire,34.517792,-117.298964
92397,Wrightwood,San Bernardino,Inland Empire,34.347704,-117.57373
92398,Yermo,San Bernardino,Inland Empire,34.888345,-117.056801
92399,Yucaipa,San Bernardino,Inland Empire,34.044888,-117.013718
92401,San Bernardino,San Bernardino,Inland Empire,34.104014,-117.292518
92402,San Bernardino,San Bernardino,Inland Empire,34.1216,-117.3022
92403,San Bernardino,San Bernardino,Inland Empire,34.1104,-117.3118
92404,San Bernardino,San Bernardino,Inland Empire,34.177008,-117.279092
92405,San Bernardino,San Bernardino,Inland Empire,34.144301,-117.30955
92406,San Bernardino,San Bernardino,Inland Empire,34.1216,-117.3022
92407,San Bernardino,San Bernardino,Inland Empire,34.244058,-117.308554
92408,San Bernardino,San Bernardino,Inland Empire,34.078552,-117.257876
92410,San Bernardino,San Bernardino,Inland Empire,34.101527,-117.29364
92411,San Bernardino,San Bernardino,Inland Empire,34.122887,-117.327974
92412,San Bernardino,San Bernardino,Inland Empire,34.1216,-117.3022
92413,San Bernardino,San Bernardino,Inland Empire,34.1216,-117.3022
92414,San Bernardino,San Bernardino,Inland Empire,34.1216,-117.3022
92415,San Bernardino,San Bernardino,Inland Empire,34.1216,-117.3022
92418,San Bernardino,San Bernardino,Inland Empire,34.1216,-117.3022
92423,San Bernardino,San Bernardino,Inland Empire,34.1216,-117.3022
92424,San Bernardino,San Bernardino,Inland Empire,34.1216,-117.3022
92427,San Bernardino,San Bernardino,Inland Empire,34.1216,-117.3022
92501,Riverside,Riverside,Inland Empire,33.994259,-117.377758
92502,Riverside,Riverside,Inland Empire,33.9533,-117.3955
92503,Riverside,Riverside,Inland Empire,33.899075,-117.439968
92504,Riverside,Riverside,Inland Empire,33.903949,-117.405431
92505,Riverside,Riverside,Inland Empire,33.935482,-117.492285
92506,Riverside,Riverside,Inland Empire,33.93272,-117.349823
92507,Riverside,Riverside,Inland Empire,33.970023,-117.323008
92508,Riverside,Riverside,Inland Empire,33.88878,-117.321421
92509,Riverside,Riverside,Inland Empire,33.998649,-117.447392
92513,Riverside,Riverside,Inland Empire,33.9533,-117.3955
92514,Riverside,Riverside,Inland Empire,33.9533,-117.3955
92515,Riverside,Riverside,Inland Empire,33.9533,-117.3955
92516,Riverside,Riverside,Inland Empire,33.9533,-117.3955
92517,Riverside,Riverside,Inland Empire,33.9533,-117.3955
92518,March Air Reserve Base,Riverside,Inland Empire,33.884414,-117.278697
92519,Riverside,Riverside,Inland Empire,33.9533,-117.3955
92521,Riverside,Riverside,Inland Empire,33.968496,-117.333451
92522,Riverside,Riverside,Inland Empire,33.9533,-117.3955
92530,Lake Elsinore,Riverside,Inland Empire,33.623306,-117.396752
92531,Lake Elsinore,Riverside,Inland Empire,33.6724,-117.3294
92532,Lake Elsinore,Riverside,Inland Empire,33.707772,-117.31279
92536,Aguanga,Riverside,Inland Empire,33.508818,-116.814257
92539,Anza,Riverside,Inland Empire,33.557385,-116.69589
92543,Hemet,Riverside,Inland Empire,33.708506,-116.981212
92544,Hemet,Riverside,Inland Empire,33.639976,-116.892206
92545,Hemet,Riverside,Inland Empire,33.727637,-117.061934
92546,Hemet,Riverside,Inland Empire,33.7476,-116.9713
92548,Homeland,Riverside,Inland Empire,33.760223,-117.103682
92549,Idyllwild,Riverside,Inland Empire,33.786625,-116.772736
92551,Moreno Valley,Riverside,Inland Empire,33.880882,-117.224713
92552,Moreno Valley,Riverside,Inland Empire,33.8081,-117.101
92553,Moreno Valley,Riverside,Inland Empire,33.92199,-117.249371
92554,Moreno Valley,Riverside,Inland Empire,33.99,-117.1012
92555,Moreno Valley,Riverside,Inland Empire,33.901688,-117.107273
92556,Moreno Valley,Riverside,Inland Empire,33.9701,-117.1101
92557,Moreno Valley,Riverside,Inland Empire,33.973926,-117.258816
92561,Mountain Center,Riverside,Inland Empire,33.663783,-116.474175
92562,Murrieta,Riverside,Inland Empire,33.542828,-117.26895
92563,Murrieta,Riverside,Inland Empire,33.586008,-117.140955
92564,Murrieta,Riverside,Inland Empire,33.5539,-117.2132
92567,Nuevo,Riverside,Inland Empire,33.809223,-117.103714
92570,Perris,Riverside,Inland Empire,33.778829,-117.326646
92571,Perris,Riverside,Inland Empire,33.830672,-117.195495
92572,Perris,Riverside,Inland Empire,33.7825,-117.2275
92581,San Jacinto,Riverside,Inland Empire,33.7837,-116.9578
92582,San Jacinto,Riverside,Inland Empire,33.811215,-117.020098
92583,San Jacinto,Riverside,Inland Empire,33.803957,-116.924742
92584,Menifee,Riverside,Inland Empire,33.657528,-117.189107
92585,Sun City,Riverside,Inland Empire,33.738922,-117.182112
92586,Sun City,Riverside,Inland Empire,33.707286,-117.199405
92587,Sun City,Riverside,Inland Empire,33.699462,-117.253596
92589,Temecula,Riverside,Inland Empire,33.4939,-117.1475
92590,Temecula,Riverside,Inland Empire,33.484384,-117.233784
92591,Temecula,Riverside,Inland Empire,33.527942,-117.101918
92592,Temecula,Riverside,Inland Empire,33.540993,-117.008339
92593,Temecula,Riverside,Inland Empire,33.4939,-117.1475
92595,Wildomar,Riverside,Inland Empire,33.62168,-117.259824
92596,Winchester,Riverside,Inland Empire,33.634437,-117.070616
92599,Perris,Riverside,Inland Empire,33.7825,-117.2275
92602,Irvine,Orange,Orange,33.748442,-117.745505
92603,Irvine,Orange,Orange,33.624468,-117.795152
92604,Irvine,Orange,Orange,33.690273,-117.789938
92605,Huntington Beach,Orange,Orange,33.7036,-117.9942
92606,Irvine,Orange,Orange,33.699822,-117.816856
92607,Laguna Niguel,Orange,Orange,33.5425,-117.7825
92609,El Toro,Orange,Orange,33.5955,-117.7077
92610,Foothill Ranch,Orange,Orange,33.709392,-117.667037
92612,Irvine,Orange,Orange,33.661515,-117.821661
92614,Irvine,Orange,Orange,33.68411,-117.827543
92615,Huntington Beach,Orange,Orange,33.6606,-117.9983
92616,Irvine,Orange,Orange,33.6695,-117.8222
92617,Irvine,Orange,Orange,33.643014,-117.841949
92618,Irvine,Orange,Orange,33.685157,-117.734614
92619,Irvine,Orange,Orange,33.6695,-117.8222
92620,Irvine,Orange,Orange,33.70899,-117.758996
92623,Irvine,Orange,Orange,33.6695,-117.8222
92624,Capistrano Beach,Orange,Orange,33.455734,-117.664724
92625,Corona Del Mar,Orange,Orange,33.599362,-117.865873
92626,Costa Mesa,Orange,Orange,33.679094,-117.90553
92627,Costa Mesa,Orange,Orange,33.648991,-117.91778
92628,Costa Mesa,Orange,Orange,33.6414,-117.9178
92629,Dana Point,Orange,Orange,33.477968,-117.705853
92630,Lake Forest,Orange,Orange,33.644304,-117.678912
92637,Laguna Woods,Orange,Orange,33.607122,-117.731077
92646,Huntington Beach,Orange,Orange,33.664935,-117.964196
92647,Huntington Beach,Orange,Orange,33.726824,-118.006881
92648,Huntington Beach,Orange,Orange,33.67674,-118.02116
92649,Huntington Beach,Orange,Orange,33.72226,-118.05429
92650,East Irvine,Orange,Orange,33.6758,-117.7587
92651,Laguna Beach,Orange,Orange,33.545128,-117.776058
92652,Laguna Beach,Orange,Orange,33.5425,-117.7825
92653,Laguna Hills,Orange,Orange,33.593985,-117.709877
92654,Laguna Hills,Orange,Orange,33.5425,-117.7825
92655,Midway City,Orange,Orange,33.743174,-117.985291
92656,Aliso Viejo,Orange,Orange,33.57358,-117.729559
92657,Newport Coast,Orange,Orange,33.59315,-117.831175
92658,Newport Beach,Orange,Orange,33.6187,-117.9283
92659,Newport Beach,Orange,Orange,33.6187,-117.9283
92660,Newport Beach,Orange,Orange,33.637966,-117.873246
92661,Newport Beach,Orange,Orange,33.5982,-117.903224
92662,Newport Beach,Orange,Orange,33.60115,-117.891139
92663,Newport Beach,Orange,Orange,33.626576,-117.930504
92672,San Clemente,Orange,Orange,33.392882,-117.529632
92673,San Clemente,Orange,Orange,33.465829,-117.618662
92674,San Clemente,Orange,Orange,33.4266,-117.6112
92675,San Juan Capistrano,Orange,Orange,33.570482,-117.549656
92676,Silverado,Orange,Orange,33.751139,-117.607801
92677,Laguna Niguel,Orange,Orange,33.533718,-117.707353
92678,Trabuco Canyon,Orange,Orange,33.6636,-117.5894
92679,Trabuco Canyon,Orange,Orange,33.631168,-117.551611
92683,Westminster,Orange,Orange,33.749095,-117.993666
92684,Westminster,Orange,Orange,33.7595,-118.0059
92685,Westminster,Orange,Orange,33.7497,-117.989
92688,Rancho Santa Margarita,Orange,Orange,33.622946,-117.608258
92690,Mission Viejo,Orange,Orange,33.6002,-117.6711
92691,Mission Viejo,Orange,Orange,33.604221,-117.667659
92692,Mission Viejo,Orange,Orange,33.604147,-117.646728
92693,San Juan Capistrano,Orange,Orange,33.5017,-117.6618
92694,Ladera Ranch,Orange,Orange,33.555519,-117.644065
92697,Irvine,Orange,Orange,33.64732,-117.840944
92698,Aliso Viejo,Orange,Orange,33.6695,-117.8223
92701,Santa Ana,Orange,Orange,33.746758,-117.855371
92702,Santa Ana,Orange,Orange,33.7457,-117.8669
92703,Santa Ana,Orange,Orange,33.748754,-117.909421
92704,Santa Ana,Orange,Orange,33.719796,-117.914119
92705,Santa Ana,Orange,Orange,33.744022,-117.814814
92706,Santa Ana,Orange,Orange,33.767558,-117.881658
92707,Santa Ana,Orange,Orange,33.696593,-117.870968
92708,Fountain Valley,Orange,Orange,33.710113,-117.947725
92711,Santa Ana,Orange,Orange,33.7457,-117.8669
92712,Santa Ana,Orange,Orange,33.7457,-117.8669
92725,Santa Ana,Orange,Orange,33.7485,-117.8594
92728,Fountain Valley,Orange,Orange,33.7094,-117.9526
92735,Santa Ana,Orange,Orange,33.7529,-117.8554
92780,Tustin,Orange,Orange,33.737629,-117.821174
92781,Tustin,Orange,Orange,33.7392,-117.8162
92782,Tustin,Orange,Orange,33.736054,-117.80082
92799,Santa Ana,Orange,Orange,33.7458,-117.8667
92801,Anaheim,Orange,Orange,33.84778,-117.957293
92802,Anaheim,Orange,Orange,33.810701,-117.916841
92803,Anaheim,Orange,Orange,33.8355,-117.9136
92804,Anaheim,Orange,Orange,33.810422,-117.97942
92805,Anaheim,Orange,Orange,33.826348,-117.910453
92806,Anaheim,Orange,Orange,33.830991,-117.866806
92807,Anaheim,Orange,Orange,33.85117,-117.788377
92808,Anaheim,Orange,Orange,33.847732,-117.737974
92809,Anaheim,Orange,Orange,33.8444,-117.9519
92811,Atwood,Orange,Orange,33.8657,-117.8301
92812,Anaheim,Orange,Orange,33.8355,-117.9136
92814,Anaheim,Orange,Orange,33.8355,-117.9136
92815,Anaheim,Orange,Orange,33.8355,-117.9136
92816,Anaheim,Orange,Orange,33.8355,-117.9136
92817,Anaheim,Orange,Orange,33.8355,-117.9136
92821,Brea,Orange,Orange,33.92701,-117.885398
92822,Brea,Orange,Orange,33.9235,-117.8904
92823,Brea,Orange,Orange,33.926246,-117.802266
92825,Anaheim,Orange,Orange,33.8355,-117.9136
92831,Fullerton,Orange,Orange,33.876775,-117.893091
92832,Fullerton,Orange,Orange,33.870302,-117.92562
92833,Fullerton,Orange,Orange,33.880916,-117.963038
92834,Fullerton,Orange,Orange,33.8796,-117.8978
92835,Fullerton,Orange,Orange,33.902868,-117.905932
92836,Fullerton,Orange,Orange,33.8796,-117.8978
92837,Fullerton,Orange,Orange,33.8796,-117.8978
92838,Fullerton,Orange,Orange,33.8796,-117.8978
92840,Garden Grove,Orange,Orange,33.788624,-117.92768
92841,Garden Grove,Orange,Orange,33.78837,-117.983188
92842,Garden Grove,Orange,Orange,33.7875,-117.9332
92843,Garden Grove,Orange,Orange,33.75338,-117.92451
92844,Garden Grove,Orange,Orange,33.759488,-117.973927
92845,Garden Grove,Orange,Orange,33.78296,-118.026926
92846,Garden Grove,Orange,Orange,33.7875,-117.9332
92850,Anaheim,Orange,Orange,33.8355,-117.9136
92856,Orange,Orange,Orange,33.7878,-117.8523
92857,Orange,Orange,Orange,33.7878,-117.8523
92859,Orange,Orange,Orange,33.7878,-117.8523
92860,Norco,Riverside,Inland Empire,33.926384,-117.5628
92861,Villa Park,Orange,Orange,33.816502,-117.810302
92862,Orange,Orange,Orange,33.811156,-117.699084
92863,Orange,Orange,Orange,33.7878,-117.8523
92864,Orange,Orange,Orange,33.7878,-117.8523
92865,Orange,Orange,Orange,33.829758,-117.850528
92866,Orange,Orange,Orange,33.784189,-117.842801
92867,Orange,Orange,Orange,33.813578,-117.819197
92868,Orange,Orange,Orange,33.788154,-117.881695
92869,Orange,Orange,Orange,33.800985,-117.785429
92870,Placentia,Orange,Orange,33.881971,-117.850575
92871,Placentia,Orange,Orange,33.8848,-117.8578
92877,Corona,Riverside,Inland Empire,33.8754,-117.5659
92878,Corona,Riverside,Inland Empire,33.8754,-117.5659
92879,Corona,Riverside,Inland Empire,33.876666,-117.535892
92880,Corona,Riverside,Inland Empire,33.92297,-117.612647
92881,Corona,Riverside,Inland Empire,33.836901,-117.47195
92882,Corona,Riverside,Inland Empire,33.831002,-117.613884
92883,Corona,Riverside,Inland Empire,33.761147,-117.49219
92885,Yorba Linda,Orange,Orange,33.8876,-117.8023
92886,Yorba Linda,Orange,Orange,33.892487,-117.787814
92887,Yorba Linda,Orange,Orange,33.887112,-117.729229
92899,Anaheim,Orange,Orange,33.8354,-117.9148
93001,Ventura,Ventura,Los Angeles,34.334886,-119.350734
93002,Ventura,Ventura,Los Angeles,34.2785,-119.2925
93003,Ventura,Ventura,Los Angeles,34.287505,-119.220224
93004,Ventura,Ventura,Los Angeles,34.279272,-119.162998
93005,Ventura,Ventura,Los Angeles,34.2785,-119.2925
93006,Ventura,Ventura,Los Angeles,34.2785,-119.2925
93007,Ventura,Ventura,Los Angeles,34.2785,-119.2925
93009,Ventura,Ventura,Los Angeles,34.2793,-119.2912
93010,Camarillo,Ventura,Los Angeles,34.23224,-119.076379
93011,Camarillo,Ventura,Los Angeles,34.2167,-119.0368
93012,Camarillo,Ventura,Los Angeles,34.198628,-118.978302
93013,Carpinteria,Santa Barbara,Los Angeles,34.413229,-119.516733
93014,Carpinteria,Santa Barbara,Los Angeles,34.3986,-119.5177
93015,Fillmore,Ventura,Los Angeles,34.417292,-118.83974
93016,Fillmore,Ventura,Los Angeles,34.3994,-118.9175
93020,Moorpark,Ventura,Los Angeles,34.2858,-118.8813
93021,Moorpark,Ventura,Los Angeles,34.304492,-118.859918
93022,Oak View,Ventura,Los Angeles,34.402466,-119.295519
93023,Ojai,Ventura,Los Angeles,34.521006,-119.247667
93024,Ojai,Ventura,Los Angeles,34.4484,-119.2417
93030,Oxnard,Ventura,Los Angeles,34.209126,-119.183078
93031,Oxnard,Ventura,Los Angeles,34.1975,-119.1763
93032,Oxnard,Ventura,Los Angeles,34.1975,-119.1763
93033,Oxnard,Ventura,Los Angeles,34.145011,-119.115997
93034,Oxnard,Ventura,Los Angeles,34.1975,-119.1763
93035,Oxnard,Ventura,Los Angeles,34.176237,-119.224554
93036,Oxnard,Ventura,Los Angeles,34.24804,-119.184456
93040,Piru,Ventura,Los Angeles,34.445358,-118.750566
93041,Port Hueneme,Ventura,Los Angeles,34.14601,-119.154322
93042,Point Mugu Nawc,Ventura,Los Angeles,34.108842,-119.110862
93043,Port Hueneme Cbc Base,Ventura,Los Angeles,34.160116,-119.207112
93044,Port Hueneme,Ventura,Los Angeles,34.1475,-119.1945
93060,Santa Paula,Ventura,Los Angeles,34.381456,-119.106004
93061,Santa Paula,Ventura,Los Angeles,34.3543,-119.0583
93062,Simi Valley,Ventura,Los Angeles,34.2707,-118.7905
93063,Simi Valley,Ventura,Los Angeles,34.293104,-118.687265
93064,Brandeis,Ventura,Los Angeles,34.2316,-118.7194
93065,Simi Valley,Ventura,Los Angeles,34.292728,-118.77721
93066,Somis,Ventura,Los Angeles,34.299256,-119.041069
93067,Summerland,Santa Barbara,Los Angeles,34.418729,-119.594296
93094,Simi Valley,Ventura,Los Angeles,34.2706,-118.7544
93099,Simi Valley,Ventura,Los Angeles,34.2804,-118.7349
93101,Santa Barbara,Santa Barbara,Los Angeles,34.41912,-119.703421
93102,Santa Barbara,Santa Barbara,Los Angeles,34.4233,-119.7035
93103,Santa Barbara,Santa Barbara,Los Angeles,34.436299,-119.684723
93105,Santa Barbara,Santa Barbara,Los Angeles,34.56955,-119.77258
93106,Santa Barbara,Santa Barbara,Los Angeles,34.414418,-119.847477
93107,Santa Barbara,Santa Barbara,Los Angeles,34.4564,-119.8674
93108,Santa Barbara,Santa Barbara,Los Angeles,34.44996,-119.558944
93109,Santa Barbara,Santa Barbara,Los Angeles,34.408958,-119.725024
93110,Santa Barbara,Santa Barbara,Los Angeles,34.437933,-119.769862
93111,Santa Barbara,Santa Barbara,Los Angeles,34.454479,-119.80085
93116,Goleta,Santa Barbara,Los Angeles,34.4356,-119.8269
93117,Goleta,Santa Barbara,Los Angeles,34.511736,-120.062476
93118,Goleta,Santa Barbara,Los Angeles,34.4356,-119.8269
93120,Santa Barbara,Santa Barbara,Los Angeles,34.4233,-119.7035
93121,Santa Barbara,Santa Barbara,Los Angeles,34.4233,-119.7035
93130,Santa Barbara,Santa Barbara,Los Angeles,34.4233,-119.7035
93140,Santa Barbara,Santa Barbara,Los Angeles,34.4233,-119.7035
93150,Santa Barbara,Santa Barbara,Los Angeles,34.4233,-119.7035
93160,Santa Barbara,Santa Barbara,Los Angeles,34.4233,-119.7035
93190,Santa Barbara,Santa Barbara,Los Angeles,34.4233,-119.7035
93199,Goleta,Santa Barbara,Los Angeles,34.4356,-119.8269
93201,Alpaugh,Tulare,Central Valley,35.869386,-119.498234
93202,Armona,Kings,Central Valley,36.309634,-119.708462
93203,Arvin,Kern,Central Valley,35.114535,-118.818286
93204,Avenal,Kings,Central Valley,35.931656,-120.092102
93205,Bodfish,Kern,Central Valley,35.574966,-118.50104
93206,Buttonwillow,Kern,Central Valley,35.403324,-119.485439
93207,California Hot Springs,Tulare,Central Valley,35.8998,-118.85492
93208,Camp Nelson,Tulare,Central Valley,36.062866,-118.583808
93210,Coalinga,Fresno,Central Valley,36.175012,-120.423683
93212,Corcoran,Kings,Central Valley,36.043518,-119.545887
93215,Delano,Kern,Central Valley,35.722618,-119.152056
93216,Delano,Kern,Central Valley,35.771921,-119.26985
93218,Ducor,Tulare,Central Valley,35.862851,-118.993835
93219,Earlimart,Tulare,Central Valley,35.869819,-119.313842
93220,Edison,Kern,Central Valley,35.3452,-118.87
93221,Exeter,Tulare,Central Valley,36.293244,-119.058439
93222,Pine Mountain Club,Kern,Central Valley,34.881703,-119.21346
93223,Farmersville,Tulare,Central Valley,36.297388,-119.203086
93224,Fellows,Kern,Central Valley,35.217872,-119.597939
93225,Frazier Park,Kern,Central Valley,34.924779,-119.142586
93226,Glennville,Kern,Central Valley,35.728749,-118.67955
93227,Goshen,Tulare,Central Valley,36.3469,-119.4219
93230,Hanford,Kings,Central Valley,36.30609,-119.632116
93232,Hanford,Kings,Central Valley,36.3275,-119.6447
93234,Huron,Fresno,Central Valley,36.320561,-120.08554
93235,Ivanhoe,Tulare,Central Valley,36.38493,-119.223374
93237,Kaweah,Tulare,Central Valley,36.4699,-118.8927
93238,Kernville,Kern,Central Valley,35.72847,-118.372375
93239,Kettleman City,Kings,Central Valley,35.978028,-119.817164
93240,Lake Isabella,Kern,Central Valley,35.619823,-118.420461
93241,Lamont,Kern,Central Valley,35.255167,-118.914136
93242,Laton,Fresno,Central Valley,36.43753,-119.699301
93243,Lebec,Kern,Central Valley,34.665478,-118.93139
93244,Lemon Cove,Tulare,Central Valley,36.391727,-118.98515
93245,Lemoore,Kings,Central Valley,36.290444,-119.837155
93246,Lemoore,Kings,Central Valley,36.3008,-119.7816
93247,Lindsay,Tulare,Central Valley,36.219506,-119.082482
93249,Lost Hills,Kern,Central Valley,35.614842,-119.797604
93250,Mc Farland,Kern,Central Valley,35.660114,-119.132964
93251,Mc Kittrick,Kern,Central Valley,35.366072,-119.619574
93252,Maricopa,Kern,Central Valley,34.993648,-119.349686
93254,New Cuyama,Santa Barbara,Los Angeles,34.967379,-119.867527
93255,Onyx,Kern,Central Valley,35.642368,-118.116225
93256,Pixley,Tulare,Central Valley,35.986006,-119.317214
93257,Porterville,Tulare,Central Valley,35.994381,-118.877497
93258,Porterville,Tulare,Central Valley,36.0653,-119.0158
93260,Posey,Tulare,Central Valley,35.826803,-118.702126
93261,Richgrove,Tulare,Central Valley,35.81232,-119.132758
93262,Sequoia National Park,Tulare,Central Valley,36.608507,-118.72277
93263,Shafter,Kern,Central Valley,35.500007,-119.303828
93265,Springville,Tulare,Central Valley,36.16904,-118.669956
93266,Stratford,Kings,Central Valley,36.130746,-119.811357
93267,Strathmore,Tulare,Central Valley,36.147786,-119.088946
93268,Taft,Kern,Central Valley,35.173711,-119.428526
93270,Terra Bella,Tulare,Central Valley,35.956976,-119.057951
93271,Three Rivers,Tulare,Central Valley,36.435979,-118.742725
93272,Tipton,Tulare,Central Valley,36.038888,-119.320673
93274,Tulare,Tulare,Central Valley,36.172808,-119.36302
93275,Tulare,Tulare,Central Valley,36.2076,-119.3465
93276,Tupman,Kern,Central Valley,35.238934,-119.296823
93277,Visalia,Tulare,Central Valley,36.294675,-119.381281
93278,Visalia,Tulare,Central Valley,36.3303,-119.2911
93279,Visalia,Tulare,Central Valley,36.3303,-119.2911
93280,Wasco,Kern,Central Valley,35.6308,-119.421502
93282,Waukena,Tulare,Central Valley,36.117869,-119.518538
93283,Weldon,Kern,Central Valley,35.515746,-118.188843
93285,Wofford Heights,Kern,Central Valley,35.617279,-118.609837
93286,Woodlake,Tulare,Central Valley,36.537813,-119.034152
93287,Woody,Kern,Central Valley,35.72816,-118.854373
93290,Visalia,Tulare,Central Valley,36.3279,-119.3003
93291,Visalia,Tulare,Central Valley,36.406606,-119.381042
93292,Visalia,Tulare,Central Valley,36.360688,-119.211444
93301,Bakersfield,Kern,Central Valley,35.387899,-119.023585
93302,Bakersfield,Kern,Central Valley,35.3736,-119.0176
93303,Bakersfield,Kern,Central Valley,35.3736,-119.0176
93304,Bakersfield,Kern,Central Valley,35.332259,-119.022485
93305,Bakersfield,Kern,Central Valley,35.390686,-118.98791
93306,Bakersfield,Kern,Central Valley,35.42552,-118.865575
93307,Bakersfield,Kern,Central Valley,35.18192,-118.904576
93308,Bakersfield,Kern,Central Valley,35.54207,-118.939604
93309,Bakersfield,Kern,Central Valley,35.348422,-119.064343
93311,Bakersfield,Kern,Central Valley,35.21092,-119.202956
93312,Bakersfield,Kern,Central Valley,35.389461,-119.11982
93313,Bakersfield,Kern,Central Valley,35.156362,-119.046687
93314,Bakersfield,Kern,Central Valley,35.404306,-119.237126
93380,Bakersfield,Kern,Central Valley,35.3736,-119.0176
93383,Bakersfield,Kern,Central Valley,35.3736,-119.0176
93384,Bakersfield,Kern,Central Valley,35.3736,-119.0176
93385,Bakersfield,Kern,Central Valley,35.3736,-119.0176
93386,Bakersfield,Kern,Central Valley,35.3736,-119.0176
93387,Bakersfield,Kern,Central Valley,35.3736,-119.0176
93388,Bakersfield,Kern,Central Valley,35.3736,-119.0176
93389,Bakersfield,Kern,Central Valley,35.3736,-119.0176
93390,Bakersfield,Kern,Central Valley,35.3813,-119.0123
93401,San Luis Obispo,San Luis Obispo,Central Coast,35.254169,-120.620655
93402,Los Osos,San Luis Obispo,Central Coast,35.302616,-120.808914
93403,San Luis Obispo,San Luis Obispo,Central Coast,35.2828,-120.6587
93405,San Luis Obispo,San Luis Obispo,Central Coast,35.26924,-120.76007
93406,San Luis Obispo,San Luis Obispo,Central Coast,35.2828,-120.6587
93407,San Luis Obispo,San Luis Obispo,Central Coast,35.301683,-120.660121
93408,San Luis Obispo,San Luis Obispo,Central Coast,35.2807,-120.6619
93409,San Luis Obispo,San Luis Obispo,Central Coast,35.2839,-120.6701
93410,San Luis Obispo,San Luis Obispo,Central Coast,35.2797,-120.6618
93412,Los Osos,San Luis Obispo,Central Coast,35.3112,-120.8314
93420,Arroyo Grande,San Luis Obispo,Central Coast,35.156033,-120.365217
93421,Arroyo Grande,San Luis Obispo,Central Coast,35.1188,-120.5899
93422,Atascadero,San Luis Obispo,Central Coast,35.45764,-120.680251
93423,Atascadero,San Luis Obispo,Central Coast,35.4896,-120.6698
93424,Avila Beach,San Luis Obispo,Central Coast,35.188374,-120.729238
93426,Bradley,Monterey,Central Coast,35.916375,-121.013606
93427,Buellton,Santa Barbara,Los Angeles,34.650996,-120.222787
93428,Cambria,San Luis Obispo,Central Coast,35.584744,-120.994319
93429,Casmalia,Santa Barbara,Los Angeles,34.83202,-120.540292
93430,Cayucos,San Luis Obispo,Central Coast,35.482734,-120.914676
93432,Creston,San Luis Obispo,Central Coast,35.48086,-120.50173
93433,Grover Beach,San Luis Obispo,Central Coast,35.120852,-120.622352
93434,Guadalupe,Santa Barbara,Los Angeles,34.934378,-120.61494
93435,Harmony,San Luis Obispo,Central Coast,35.49708,-121.026901
93436,Lompoc,Santa Barbara,Los Angeles,34.607288,-120.372903
93437,Lompoc,Santa Barbara,Los Angeles,34.650482,-120.553073
93438,Lompoc,Santa Barbara,Los Angeles,34.6394,-120.4567
93440,Los Alamos,Santa Barbara,Los Angeles,34.762271,-120.268335
93441,Los Olivos,Santa Barbara,Los Angeles,34.723586,-120.077537
93442,Morro Bay,San Luis Obispo,Central Coast,35.399229,-120.784776
93443,Morro Bay,San Luis Obispo,Central Coast,35.3655,-120.8487
93444,Nipomo,San Luis Obispo,Central Coast,35.039594,-120.504725
93445,Oceano,San Luis Obispo,Central Coast,35.108158,-120.613921
93446,Paso Robles,San Luis Obispo,Central Coast,35.650598,-120.744443
93447,Paso Robles,San Luis Obispo,Central Coast,35.666434,-120.645064
